5.263157894736845144e+00,-4.736842105263159297e+00,-3.161213980643209592e-15,3.178743817874133615e-15,1.595215188014041679e-15,-3.161213980643210381e-15,7.946859544685360660e-16,2.375292944790133269e-15,-8.034508730839864416e-16,-3.447534655414969416e-15,1.834789630169996023e-15,5.229734773892209149e-16,-2.687908375408240670e-16,-2.687908375408286029e-16,3.914996981572870973e-16,2.350876385789973112e-16,-9.426094667390638284e-16,-3.368627826952739451e-16,-1.681199525182049544e-16,6.645473159506625988e-16,-4.646973869438863071e-16,2.281203596006679418e-16,1.264944363723702796e-17,-3.579995475031482768e-16,8.304760388149979582e-16,2.731732968485566997e-16,8.764918615465014185e-18,-1.241696803857088928e-16,-5.843279076974442456e-17,5.996665152745075971e-16,-4.579669976578774674e-16,-1.957498490786447566e-16,-2.994680526949362131e-17,3.005636675218752877e-16,-2.267922691750734281e-16,2.015931281556196033e-16,-1.058833472028528806e-16,7.864949293338345375e-17,7.864949293338442750e-17,-3.241454723682372811e-16,4.713047333695326045e-16,2.865801253871377212e-16,2.421099711141720893e-17,-2.348152215635216341e-16,-2.418682688336511455e-16,-2.516266344002077772e-16,1.994014693537627330e-16,-8.461618271186594310e-17,-3.469446951953619736e-17,5.581284227055841997e-17
-4.736842105263161962e+00,9.526315789473686735e+00,-4.736842105263153968e+00,-7.946859544685334431e-15,1.548468955398244680e-15,5.083652796967856099e-16,-1.168655815395350838e-17,-2.898266422179355959e-15,4.239298970345002269e-15,2.126953584018730127e-15,-3.164135620181693379e-15,-2.687908375408389074e-16,7.888426753915573489e-16,5.229734773892207176e-16,-1.852319467400908607e-15,1.319433284434679817e-15,4.058287044266482185e-16,-1.104357184625048028e-16,4.081099325454042714e-16,-9.796688482360476657e-16,1.122360556013210637e-15,-1.315361283046688205e-15,1.072557318320475796e-15,1.037647355201435526e-15,-2.308616956751082068e-15,5.083652796967837364e-16,-2.819382154640204366e-16,1.139439420010014874e-16,3.111546108488883348e-16,-1.072972120509440034e-15,3.155370701566244187e-16,6.486039775441692115e-16,-1.431603373858759183e-16,-4.733056052349369732e-16,2.863206747717543511e-16,-2.720776820216263148e-16,4.871833930427465981e-16,-2.491219427906529296e-16,-2.491219427906530775e-16,4.738273265810935386e-16,-5.819378599089689387e-16,-1.654702701937637927e-16,-5.378545518985461392e-16,2.419760156334025687e-16,2.232921381415987035e-16,6.492065013267822882e-16,-1.834607671420843529e-16,2.495066433132317755e-16,-7.093816329493450360e-18,-1.010664981656045299e-16
-3.639571684968101410e-15,-4.736842105263153080e+00,9.526315789473681406e+00,-4.736842105263152192e+00,-6.345801077594325769e-15,7.362531636987885945e-15,-5.305697401892855853e-15,3.120311027104395945e-15,-6.895069310829933310e-15,4.990160331736241591e-15,2.357763107559200569e-15,-2.930404457102693396e-15,-5.609547913895655662e-16,-8.151374312379399315e-16,3.409553341414615495e-15,-3.471012115992082899e-15,1.166893243279498431e-15,1.125099133279126400e-15,-5.983733084500950956e-16,1.622072740800238890e-15,-3.146742374626342520e-15,1.672975823492982395e-15,-2.892607676739509200e-15,5.534476442357192415e-17,2.975168148603100219e-15,-1.329345990011700906e-16,-6.617513554673654824e-16,1.314737792319268954e-15,-1.916595537247635545e-15,9.867837541240651678e-16,3.951517475804014948e-16,-7.267578351987061689e-16,2.629475584638552600e-16,1.322041891165490205e-16,1.643422240399035902e-16,-1.340302138280997112e-16,-1.128222411067604048e-16,-2.304704046654906348e-16,1.164742905298692064e-16,-7.533656238527826118e-17,1.520606215398013028e-16,-3.802220567341268027e-17,9.056526209590568129e-16,-3.132607159329422629e-16,1.774939240964647606e-16,-6.364457857455672204e-16,-1.194533439391774490e-17,-1.446078535673247758e-16,3.347139773858761519e-17,4.223674550204332357e-17
3.846595556697864379e-15,-5.907909249533299166e-15,-4.736842105263153968e+00,9.526315789473683182e+00,-4.736842105263154856e+00,-8.449381545305148522e-15,6.860009636368080531e-15,-1.045946954778446168e-15,3.155370701566248723e-15,-7.403434590526719708e-15,1.577685350783131856e-15,2.389901142482553783e-15,-5.054436401582792415e-16,2.389901142482568771e-15,-4.470108493885490855e-15,3.914162227419065709e-15,-1.760372425400113411e-15,4.991886242351668938e-16,8.315024382013145587e-16,-1.388943611049027020e-15,3.309410921492327323e-15,-7.939133654668529150e-16,2.224244622059713048e-15,-2.367923983290077429e-15,-2.362041222597704167e-15,-1.067859251317092519e-15,1.181803193318097877e-15,-1.972106688478901655e-15,3.047270038642203445e-15,-5.127477390045065576e-16,-1.884457502324300623e-16,3.352581370414164093e-16,-5.909015966590516995e-16,1.460819769244457407e-18,1.336650088857969045e-16,6.719770938520157941e-17,-4.660275924560248908e-16,5.401120236105226323e-16,1.931673284151645907e-16,-3.325712721086972488e-16,-2.993869743776362469e-16,2.573989814445771647e-16,-3.340005188470047555e-16,6.715683303884360855e-16,-4.308299469143324581e-16,6.239704535799080573e-16,-1.393078758498880503e-16,-1.956914849515456089e-17,-2.368682349100883098e-17,-3.801307095183970119e-16
6.878138088324026676e-16,1.527100083813753066e-15,-5.975721087549490177e-15,-4.736842105263156633e+00,9.526315789473684958e+00,-4.736842105263153080e+00,-3.722168772032769636e-15,-3.722168772032754648e-15,6.310741403132465102e-15,-2.658691980023399445e-15,-3.447534655414950878e-15,5.004768529428651455e-15,-1.060555152470868260e-15,-1.066398431547842343e-15,1.568920432167641840e-15,-2.969220525256893798e-15,3.050857225411483008e-15,-5.504019196202260696e-16,-6.295674630155952040e-16,4.806555616095789872e-16,-2.684980359956734560e-15,-1.859278776487933597e-15,-1.767977540910207863e-15,3.977081821765770470e-15,3.215994721989842035e-15,-1.301590414396075345e-15,2.760949363870454666e-16,2.639701323023243192e-15,-4.360547011192231491e-15,1.440368292474209460e-15,-4.002646167727469885e-16,-1.986714886171418312e-16,1.056903103047772302e-15,6.573688961595818203e-17,-9.918966233164233325e-16,6.500647973134551827e-17,8.547099953440635963e-16,-6.697597781308959477e-16,-4.525932677924739056e-17,3.692482827436340190e-16,2.983153305314733280e-16,-5.643579656299709433e-16,-1.810437443368478227e-17,-4.277926519916428088e-16,4.103376704321288860e-16,-7.089739423557414413e-16,1.930822651522018470e-16,4.916748559407517571e-17,1.251610122502443316e-17,6.803132936222110447e-16
-4.383111714865049594e-15,3.533453550921978036e-15,1.284376114235301003e-15,-2.016688570524575048e-15,-4.736842105263157521e+00,9.526315789473683182e+00,-4.736842105263159297e+00,7.385904753295773598e-15,-1.476012294843761362e-14,1.321749727211635013e-14,2.921639538484187811e-17,-6.059480402822517825e-15,4.221769133114064836e-15,-1.583528629860105149e-15,2.094815549095371391e-15,-4.073182893728171553e-15,5.828050453897331830e-16,-1.067977696163216965e-16,-8.862494607770188733e-16,2.239735638481420058e-16,3.466767842338197253e-15,3.640909967339727759e-15,-7.363321269295582981e-16,-2.381841252713263258e-15,-4.397693571038714476e-15,4.709682936041458019e-15,-2.679143456792809227e-15,-2.018852921094702599e-15,3.659353521955292678e-15,-2.141561781711151429e-15,3.637441225416559651e-16,-4.221769133114011785e-16,1.767591920784681168e-16,-8.107549719300807360e-17,9.765580157393537687e-16,-1.460819769243316024e-17,-1.264026477472670106e-15,7.077150060639242807e-16,-2.637301404830882839e-16,4.346721395519037148e-16,4.805829129850239584e-17,8.174809471225812343e-17,-4.938239677844485313e-16,2.532282760181149184e-16,-3.752821035296460260e-16,7.953635791499805004e-16,1.014741887592561836e-16,-4.238351411575731983e-16,1.775084844748067566e-16,-4.072829030554252819e-16
5.566366336005517248e-15,-7.218617659469249028e-15,1.205111264931217583e-15,2.715693167419286492e-15,-1.163014129446080593e-15,-4.736842105263159297e+00,9.526315789473690288e+00,-4.736842105263164626e+00,7.917643149300462638e-15,-5.814062681589639885e-15,1.028417117547520371e-15,-1.606901746168006804e-15,-1.069320071086330666e-15,2.687908375408374776e-16,-4.996003610813204432e-16,5.283367728277270681e-15,-7.656895280836593595e-16,-1.620861317321967932e-15,1.421908307621204509e-15,-7.985377416291078821e-16,-3.704300030500818460e-15,-1.401873227019023272e-15,1.846363874163410626e-15,5.259515192353199071e-17,3.858859764726283998e-15,-4.829470157119437262e-15,4.012871906112238378e-15,4.528541284655307411e-16,-2.059755874633512302e-15,2.024696200171654396e-15,-7.494005416219742553e-16,6.924285706214789720e-16,-1.094154007163470862e-15,3.527879742723265281e-16,-5.704501198896271264e-16,-3.038505120026784723e-16,1.835207007246927744e-15,-4.124207241382483686e-16,-4.124207241382482700e-16,-3.300930957144444911e-16,4.300675961576023679e-17,5.871339225051693276e-16,8.869308864835595626e-16,-7.822767110938387355e-16,-4.075915830763227398e-16,-4.674580346780325016e-16,-6.756248517952481697e-16,1.201749562899367276e-15,-2.421682126275493174e-16,4.676211109155046755e-17
-3.175971662269656077e-15,7.768526240946544659e-15,-5.358464443564643023e-15,2.241167976991280227e-15,-6.415347785168466780e-15,7.717573948328107695e-15,-4.736842105263161073e+00,9.526315789473686735e+00,-4.736842105263158409e+00,-1.589371908937075879e-15,-5.790689565281719100e-15,1.215986375918393094e-14,-1.051790233855394021e-15,-5.574488239433697176e-15,2.191229653865497888e-16,1.323711399473181640e-15,-4.986951040428487273e-15,6.423940834672119295e-16,6.523748396545725066e-16,9.726332734197375070e-17,2.826740203519839201e-15,-2.386271286141392378e-15,1.477597003507990822e-15,3.923880345034542750e-15,-4.179405359806033947e-15,1.551390594936743061e-15,-1.872770944170333378e-15,7.713128381606352985e-16,1.303051234165308167e-15,-1.466663048320587211e-15,-2.760949363870548343e-16,1.837711269708486516e-15,-1.196411391010532196e-15,5.156693785429997125e-16,-1.446211571551167519e-16,3.798131400033470180e-16,-1.328146030915550015e-15,1.121700894240885364e-17,4.275506431768459090e-16,3.271192840413432034e-16,-4.387535515423276252e-16,-7.147018419293670325e-16,-5.314188646702264335e-16,9.552656541304777054e-16,1.732347222230961103e-15,-7.227946534804413052e-16,9.425398834572998163e-16,-1.657384570361571526e-15,7.032662740446343884e-17,3.062164048898157353e-16
1.696109752406578860e-15,-5.350541166851553726e-15,7.801955928716566117e-15,-7.944497391288473429e-15,1.049291874879570714e-14,-7.795506930033531416e-15,-1.851897582651561892e-15,-4.736842105263154856e+00,9.526315789473684958e+00,-4.736842105263158409e+00,1.052958889670804102e-14,-2.060340202541210164e-14,4.762272447734203265e-15,8.513657615151887293e-15,-3.868250748957124658e-15,3.411431538260797985e-15,2.940731719641232813e-15,1.159123825394794207e-15,-3.159322541516084327e-15,-3.837649799531856793e-16,3.856753015920385469e-16,2.662918474688984654e-15,-1.163385878037010070e-15,-6.811904108136890561e-15,2.127997026711065346e-15,1.113144664163630861e-15,1.899065700016722567e-15,-1.937047014017059132e-15,-2.293487037712372263e-16,3.505967446183325396e-17,2.271574741173853313e-15,-4.719908674426164487e-15,4.118050929497780146e-15,-2.208759491096360971e-15,1.547008135629003180e-15,-3.673961719647823435e-16,-7.819037814876365127e-16,4.619842520232987391e-16,1.155873642414015463e-15,-1.035877732797584559e-15,-8.595006663536351636e-17,9.706907656816220317e-16,-1.004258415184449374e-16,8.906874640964424873e-17,-1.973834009151992312e-15,1.589748700875204181e-15,-6.306973483751236908e-16,4.016567728630684907e-16,-3.163679006716938575e-17,-1.055918637551117109e-16
-2.235298880661463478e-15,5.224352832080453462e-15,-6.975729156883701636e-15,8.466706678100200956e-15,-1.023668988692508834e-14,5.275122399830531356e-15,3.004146639054122375e-16,-2.938174849619265050e-15,-4.736842105263155744e+00,9.526315789473686735e+00,-4.736842105263169067e+00,1.742465820753797986e-14,-1.162228208410229721e-14,-1.098536466471217250e-15,5.229734773892166156e-15,-7.629861654759430746e-15,3.539526819262147462e-16,2.032682766940970587e-15,4.000842520018462584e-15,2.335507983080734479e-15,-3.966829476205475612e-15,-3.125239607887062638e-16,-5.448348892372360801e-15,3.280865836182741486e-15,4.806514417888440309e-15,-5.814062681589579932e-16,-5.606626274357046051e-15,2.313938514481920884e-15,-1.361484024935077391e-15,2.734654608024088353e-15,-2.665996078869640665e-15,2.874893305871462784e-15,-2.923100358256487280e-15,2.617789026484577120e-15,-1.862545205785634797e-15,1.303051234165326902e-15,1.764461592707780775e-16,-5.092000338506419522e-16,-1.064311546163208587e-15,8.296934567957676460e-16,2.931862456756535209e-16,-9.410795541429057633e-16,5.524498751511844594e-16,-5.150471752595441847e-16,7.472677374020656059e-16,-1.484809142069931492e-15,3.193032729459576480e-16,9.463314059782248749e-16,2.209683017578024155e-16,-1.146425949341161381e-16
